source,target,NACE,weight
NO,JP,M,3939426.3449999997
NO,JP,C,79674.65956598638
NO,JP,C,4494632.001599801
NO,JP,C,1531872.6953112422
NO,JP,K,764417.6887498462
NO,JP,K,750114.2752690703
NO,JP,C,6076183.192059736
NO,JP,F,1247414.5737181108
NO,JP,C,1856797.5255788208
NO,JP,N,5748225.228280199
NO,JP,C,77835648.37423955
NO,JP,K,69509166.47214165
NO,JP,C,10198592.831630863
NO,JP,F,23193812.4660689
NO,JP,N,500856.818463068
NO,JP,J,19671822.58758453
NO,JP,I,23293625.431617312
NO,JP,J,1077782.2917512893
NO,JP,S,516017.9041248286
NO,JP,C,9362506.087785307
NO,JP,G,7702761.187992874
NO,JP,C,25131382.524550647
NO,JP,J,669175.5855705834
NO,JP,J,187994.3186702227
NO,JP,C,210070606.06502926
NO,JP,I,20849521.194776878
NO,JP,H,1308023.2545123398
NO,JP,C,3556192.143899739
NO,JP,F,40969534.89198299
NO,JP,C,8750105.988432044
NO,JP,K,6572940.822063482
NO,JP,M,323076.53723790764
NO,JP,L,5456658.677650945
NO,JP,S,483752.8210689008
NO,JP,C,4985724.2859383
NO,JP,C,2347657.520235243
NO,JP,C,50678869.88096282
NO,JP,G,31457534.499699004
NO,JP,K,32934994.93521298
NO,JP,G,20913563.85104755
NO,JP,C,1077809.0918281192
NO,JP,G,36710418.534070306
NO,JP,C,16945698.568187807
NO,JP,I,1192916.6408553747
NO,JP,C,6793164.121045695
NO,JP,C,618112.4596256112
NO,JP,C,83635740.28604122
NO,JP,G,143473878.4015252
NO,JP,C,1213065.6093416153
NO,JP,C,23725238.939556256
NO,JP,L,1029897.4125
NO,JP,G,9061759.378189905
NO,JP,S,380563.36130362627
NO,JP,R,801579.6900127048
NO,JP,I,460606.86359424586
NO,JP,L,1321724.2552571602
NO,JP,N,1384624.3322950029
NO,JP,C,11848948.220117163
NO,JP,G,10132552.117383169
NO,JP,F,11422155.7875
NO,JP,J,151739.74739606946
NO,JP,C,2125876.402047181
NO,JP,I,5528343.247823611
NO,JP,C,176268.81206008486
NO,JP,F,1737767.1067578776
NO,JP,C,18096002.207832765
NO,JP,K,13214593.78091279
NO,JP,G,16189348.634178204
NO,JP,C,515493.9969173253
NO,JP,C,1320473.3297078132
NO,JP,H,8266933.642070024
NO,JP,J,4165078.4083953146
NO,JP,L,81557.34161108673
NO,JP,J,9500547.65791882
NO,JP,C,9034435.98377273
NO,JP,F,17580580.70109853
NO,JP,C,6371210.387443957
NO,JP,G,1095054.0171236347
NO,JP,C,2032141.1185750086
NO,JP,C,638046.8192071683
NO,JP,K,13881639.84898687
NO,JP,C,23380330.46322421
NO,JP,C,7266262.994813182
NO,JP,G,49612910.07904001
NO,JP,C,1824490.0205725813
NO,JP,G,5475294.153567398
NO,JP,K,759394.9175455592
NO,JP,M,7653551.357095017
NO,JP,G,389108.4670617807
NO,JP,C,2489522.5719648423
NO,JP,C,8962162.368749704
NO,JP,C,3881995.8242290313
NO,JP,C,38970440.28263118
NO,JP,C,1112294.4942476177
NO,JP,C,5292880.235507129
NO,JP,C,13848746.669274483
NO,JP,C,5197842.52589169
NO,JP,C,287638.5662466467
NO,JP,F,440340.95009055024
NO,JP,C,32423460.113357037
NO,JP,G,13782709.217500001
NO,JP,C,75064296.8658672
NO,JP,G,101220608.41861778
NO,JP,C,16587535.369314106
NO,JP,C,2067013.171782285
NO,JP,C,3068719.51526824
NO,JP,C,48461447.30608898
NO,JP,H,5077944.118682904
NO,JP,C,1396551.557597591
NO,JP,C,11135958.0945032
NO,JP,C,7036144.99284673
NO,JP,C,8846947.965868259
NO,JP,C,4625463.912368754
NO,JP,C,2008335.537610912
NO,JP,C,3211994.7768014604
NO,JP,G,11781830.655
NO,JP,C,2357815.549354667
NO,JP,C,26622491.13
NO,JP,D,28679431.25427108
NO,JP,C,7446095.994389781
NO,JP,C,2123871.57361308
NO,JP,M,688786.1883699029
NO,JP,C,8015270.878828168
NO,JP,C,5406144.674286069
NO,JP,R,1624712.120618701
NO,JP,C,20107837.714947805
NO,JP,C,40315312.611586526
NO,JP,C,19706203.104405355
NO,JP,K,342697.02745902375
NO,JP,C,848206.1131800604
NO,JP,F,4614483.699710273
NO,JP,C,27847167.407777503
NO,JP,C,21085690.941937685
NO,JP,C,6004728.677761975
NO,JP,K,165213.7515033933
NO,JP,I,425428.08
NO,JP,I,15234978.810771031
NO,JP,K,521833.1392800963
NO,JP,I,283194.888465479
NO,JP,K,26941628.850705624
NO,JP,C,4801349.256383389
NO,JP,K,3139781.4875000003
NO,JP,C,14857031.091617035
NO,JP,Q,902077.5645024776
NO,JP,C,13551606.530605735
NO,JP,J,10541690.83458427
NO,JP,F,40075131.030052885
NO,JP,F,37122369.90550887
NO,JP,C,32925383.90153212
NO,JP,C,560205.2983477092
NO,JP,C,246856623.17595497
NO,JP,N,8071892.82266657
NO,JP,C,8876573.35
NO,JP,J,1243665.7490814568
NO,JP,Q,12839453.550194025
NO,JP,C,35691268.116754666
NO,JP,N,31369535.236337136
NO,JP,C,5909413.69364399
NO,JP,C,10034035.489941835
NO,JP,C,2274113.49384681
NO,JP,C,10868604.241515646
NO,JP,F,12672186.619886948
NO,JP,I,3760860.4980144543
NO,JP,C,1128442.6872796656
NO,JP,C,86754263.46608168
NO,JP,K,1803699.2635115576
NO,JP,M,29339385.100047342
NO,JP,G,5112263.697336438
NO,JP,C,1847743.0214481354
NO,JP,G,2131592.338696375
NO,JP,K,716780.29204779
NO,JP,C,15722516.846901497
NO,JP,G,118900296.01855658
NO,JP,H,7201374.00510091
NO,JP,B,141945.5675
NO,JP,J,1106993.358711431
NO,JP,C,33546745.617275707
NO,JP,C,7504412.7974564405
NO,JP,B,17016867.069532294
NO,JP,C,767554.0143999148
NO,JP,C,13772602.933513124
NO,JP,S,589316.8313987092
NO,JP,S,154099.12455561603
NO,JP,J,5873935.326610528
NO,JP,N,16181006.055602169
NO,JP,L,1663736.3509109402
NO,JP,C,33364070.254646745
NO,JP,C,4436025.686817127
NO,JP,K,40899448.939908534
NO,JP,C,446113.2348492801
NO,JP,F,1656337.5486518152
NO,JP,C,22155637.99927912
NO,JP,C,9737644.248254046
NO,JP,C,5836535.663361128
NO,JP,G,16937703.684266556
NO,JP,C,5301318.307591047
NO,JP,C,12362031.327363374
NO,JP,C,429686.5580742089
NO,JP,J,1076851.4887492754
NO,JP,B,138441788.16095573
NO,JP,G,9730005.983360365
NO,JP,J,875373.5218155098
NO,JP,J,1630327.5054203474
NO,JP,G,258449.00542321443
NO,JP,C,36419135.24464748
NO,JP,C,2054913.0703879844
NO,JP,C,5347681.733269996
NO,JP,C,19554140.610621933
NO,JP,C,9332848.408502946
NO,JP,C,2283025.655902229
NO,JP,F,26082572.464428272
NO,JP,J,12954150.5025
NO,JP,J,967228.9980342257
NO,JP,C,5152139.4801382935
NO,JP,K,1720866.8015356278
NO,JP,H,10593156.85762449
NO,JP,C,2348958.623107443
NO,JP,C,34659442.39947324
NO,JP,L,2652899.738755579
NO,JP,F,25144426.533544134
NO,JP,G,3787794.7340290262
NO,JP,L,77522477.71869193
NO,JP,C,887413.7217743398
NO,JP,C,17942803.878819466
NO,JP,C,2098829.2712489706
NO,JP,C,5161142.71876615
NO,JP,F,16018503.349346086
NO,JP,C,7736901.899838143
NO,JP,C,4073510.1011861446
NO,JP,C,51687770.76767608
NO,JP,C,2338939.5388529147
NO,JP,C,10719740.087035524
NO,JP,C,63513361.473165706
NO,JP,C,2147647.6144991084
NO,JP,C,8167189.870927427
NO,JP,R,28298093.911832064
NO,JP,K,772721.5189649535
NO,JP,G,36780431.78286042
NO,JP,K,8181146.253249602
NO,JP,C,985354.7602574012
NO,JP,C,635865.2730883275
NO,JP,C,23307916.969715245
NO,JP,K,6076906.17249431
NO,JP,C,59127556.95488725
NO,JP,C,13480996.403435787
NO,JP,K,7229744.144024879
NO,JP,C,10164440.732701005
NO,JP,C,3185237.6572533203
NO,JP,C,65285832.63910367
NO,JP,C,1680491.7711120527
NO,JP,C,35822121.78486796
NO,JP,C,3914779.404806602
NO,JP,D,235661266.4931109
NO,JP,L,2375712.7257743184
NO,JP,C,547641.6517613231
NO,JP,J,5922063.455403302
NO,JP,C,4357173.987812171
NO,JP,C,16941807.29693738
NO,JP,G,16964755.608713347
NO,JP,C,344621.3836940227
NO,JP,D,98738237.79351114
NO,JP,C,553094.1730595827
NO,JP,G,64721756.91452937
NO,JP,C,15980431.798912784
NO,JP,N,21206038.179684132
NO,JP,C,22378929.350541588
NO,JP,K,2082606.103033249
NO,JP,C,10883980.850000001
NO,JP,I,7169430.384450066
NO,JP,C,1567689.3456846678
NO,JP,C,12538795.401835348
NO,JP,C,4578080.400953352
NO,JP,C,2140592.4678631295
NO,JP,C,567433.7135640883
NO,JP,C,1263302.096505624
NO,JP,G,39484848.0567059
NO,JP,C,12289263.701906873
NO,JP,C,27543006.3168607
NO,JP,C,31717111.08032471
NO,JP,D,290050693.16448855
NO,JP,G,12452905.994834006
NO,JP,H,135550736.24498302
NO,JP,N,1146028.6299832484
NO,JP,I,804155.3135091806
NO,JP,G,4968601.086864006
NO,JP,C,11541361.757652273
NO,JP,C,80501018.78362297
NO,JP,H,1212610.4551956295
NO,JP,C,2214253.8642914807
NO,JP,C,1098152.6346543748
NO,JP,C,305605538.4678284
NO,JP,C,10759426.043250145
NO,JP,K,109212326.82558227
NO,JP,C,13163249.7378759
NO,JP,K,2034722.9867890836
NO,JP,C,2197315.0356255197
NO,JP,C,5117742.117282331
NO,JP,C,11774448.106674513
NO,JP,G,10534490.042397194
NO,JP,R,6207480.771706381
NO,JP,C,701521.7651197662
NO,JP,C,3605540.660540612
NO,JP,F,9638202.021208929
NO,JP,C,328791013.53161705
NO,JP,F,23535951.974506393
NO,JP,C,69859960.14451958
NO,JP,K,4731052.325131702
NO,JP,C,6786570.611293652
NO,JP,G,2802431.052915229
NO,JP,C,1195877.4036343289
NO,JP,C,102237603.56511866
NO,JP,C,3358120.6412844243
NO,JP,C,13872583.762156641
NO,JP,C,8409665.676469993
NO,JP,G,112690.76511061488
NO,JP,K,34630898.956040606
NO,JP,C,2731950.175025046
NO,JP,J,20497478.952156924
NO,JP,C,503780.4613214421
NO,JP,K,70346572.84295778
NO,JP,G,84117169.01571585
NO,JP,C,5327880.797443028
NO,JP,C,468044.4892761146
NO,JP,K,4134896.910600014
NO,JP,K,22956195.474729497
NO,JP,C,8208698.264506728
NO,JP,L,839615.2664403588
NO,JP,F,6713915.836734729
NO,JP,C,6562186.572300422
NO,JP,B,161986.30000000002
NO,JP,M,3722358.3541874313
NO,JP,C,2184531.8581877374
NO,JP,C,1772915.8124493416
NO,JP,F,7970558.306757195
NO,JP,F,73318615.24076487
NO,JP,C,77757477.30455527
NO,JP,G,25087480.53111417
NO,JP,H,111781107.07378195
NO,JP,C,5226441.897068166
NO,JP,F,4513023.549939296
NO,JP,C,25248059.61824472
NO,JP,J,10891379.76078453
NO,JP,M,121932740.2814552
NO,JP,C,43013483.92790176
NO,JP,M,2601547.631201518
NO,JP,C,69698017.3375
NO,JP,K,1834379.4257246978
NO,JP,C,9494136.528842164
NO,JP,J,8429256.673348553
NO,JP,H,121136815.65942717
NO,JP,C,48524800.243460536
NO,JP,H,16841445.275425863
NO,JP,G,504035.7020120798
NO,JP,C,578141.9304614246
NO,JP,H,889520.5161725808
NO,JP,C,97655628.22738335
NO,JP,C,14830479.962340392
NO,JP,G,835219.9909178066
NO,JP,G,992157.5361864208
NO,JP,K,10973323.61276023
NO,JP,C,1659856.6636158845
NO,JP,G,1516778.2744669407
NO,JP,G,173066.4985877466
NO,JP,C,1668760.260833863
NO,JP,C,23254267.00204151
NO,JP,M,6871590.68082611
NO,JP,J,19746816.360491067
NO,JP,C,73758675.5700257
NO,JP,F,157524906.51
NO,JP,C,362599.4160999321
NO,JP,J,1513171.4082688212
NO,JP,M,1673558.544971208
NO,JP,G,539392.3072335235
NO,JP,C,8328782.334521492
NO,JP,F,440264.97375830536
NO,JP,G,75647.5590059638
NO,JP,C,11158790.0609816
NO,JP,C,1278058.037033176
NO,JP,J,420262.4009892565
NO,JP,J,359053.62417669356
NO,JP,C,2980798.0034785937
NO,JP,G,23881017.573649462
NO,JP,G,2610324.418896864
NO,JP,G,5484565.096677776
NO,JP,C,1644581.0394632274
NO,JP,K,2222889.848106408
NO,JP,C,1201693.9699400463
NO,JP,G,109689158.53922956
NO,JP,D,26789178.262591507
NO,JP,H,516335.3187792462
NO,JP,C,3647346.0466161394
NO,JP,C,6785866.236409519
NO,JP,G,12849898.386102945
NO,JP,C,1311707.4255950858
NO,JP,C,11292616.038790358
NO,JP,C,4966570.463608804
NO,JP,B,4949978.048257513
NO,JP,C,59009210.601954974
NO,JP,C,29217583.298305392
NO,JP,L,887347.8301778609
NO,JP,C,5034674.983584327
NO,JP,C,39550765.85806246
NO,JP,G,12523157.251668716
NO,JP,C,9953205.418360166
NO,JP,C,10999073.048710495
NO,JP,G,3236007.5413873815
NO,JP,C,25197602.569636684
NO,JP,C,6275359.665519093
NO,JP,C,4903154.128633032
NO,JP,I,7940093.489999999
NO,JP,C,5654907.704896959
NO,JP,C,11225123.200000001
NO,JP,C,62681900.31093274
NO,JP,C,390051.5476522386
NO,JP,C,4412696.9639310315
NO,JP,C,247957.16270498515
NO,JP,C,98653365.83446543
NO,JP,C,5364253.294153987
NO,JP,C,769082.5574902187
NO,JP,C,1124120.5751685363
NO,JP,C,10339729.425443694
NO,JP,C,10694445.182815043
NO,JP,C,38170220.07354821
NO,JP,C,2778123.2285504937
NO,JP,C,3261863.8587719835
NO,JP,C,6874811.741007528
NO,JP,I,2148532.8230681936
NO,JP,G,9468045.285681682
NO,JP,C,1328274.2401791892
NO,JP,C,17602493.9387601
NO,JP,H,142205.2763983315
NO,JP,C,3279991.1006906386
NO,JP,C,6711515.651411919
NO,JP,C,20653865.675950117
NO,JP,I,1896366.526917839
NO,JP,C,14186928.48426012
NO,JP,C,39646131.41139566
NO,JP,D,134769355.83043018
NO,JP,H,16219777.005062103
NO,JP,K,6341807.666077409
NO,JP,K,3432457.040849667
NO,JP,F,14299534.950485121
NO,JP,D,193960517.2125
NO,JP,K,407523.42996307614
NO,JP,C,6709463.864249891
NO,JP,K,409317.2939664363
NO,JP,C,1563354.6885221314
NO,JP,K,4203744.8228386855
NO,JP,C,6830861.727878533
NO,JP,C,85406964.92999999
NO,JP,C,9698581.11908876
NO,JP,G,15807722.879342446
NO,JP,B,14531157.16001594
NO,JP,C,3940480.2030140343
NO,JP,C,70981916.15100263
NO,JP,G,530749221.47037494
NO,JP,C,56942725.34451272
NO,JP,C,24478961.17507944
NO,JP,C,1188424.7935158133
NO,JP,C,4899842.102798771
NO,JP,C,2376739.0028757425
NO,JP,C,8104748.415064514
NO,JP,C,58095900.93280753
NO,JP,G,52071561.29082645
NO,JP,C,82639456.37829031
NO,JP,K,447831.7908641338
NO,JP,G,9134889.406625802
NO,JP,C,3087467.85957098
NO,JP,N,54047322.969840765
NO,JP,K,1557897.035214991
NO,JP,G,1756573.1017999412
NO,JP,K,6579079.026480811
NO,JP,C,1266046.6948655657
NO,JP,C,48732710.75
NO,JP,N,239289.10492292763
NO,JP,I,2031150.6917645908
NO,JP,G,1466943.6672474863
NO,JP,K,4067041.8401097143
NO,JP,K,21254740.307319522
NO,JP,L,357282.46569495666
NO,JP,N,1228226.7177943946
NO,JP,C,9743784.720305793
NO,JP,G,42280881.21696724
NO,JP,G,552021.4659353615
NO,JP,C,88546009.70890217
NO,JP,C,10370907.279384498
NO,JP,J,943104.8631781179
NO,JP,G,266549426.29802495
NO,JP,C,116925385.94859722
NO,JP,J,465373.51947915135
NO,JP,N,1266546.718848923
NO,JP,C,445626.0929110327
NO,JP,G,16722923.91739855
NO,JP,C,1027726.9695001697
NO,JP,G,11220136.949816419
NO,JP,G,32830808.8340503
NO,JP,K,18160558.39650153
NO,JP,C,6555654.664040011
NO,JP,C,24202576.884740125
NO,JP,C,100833480.46285063
NO,JP,C,5532730.538338123
NO,JP,C,5348280.600422478
NO,JP,C,510790.1366523751
NO,JP,C,17706309.52949757
NO,JP,I,5279074.709223372
NO,JP,C,5323748.673614741
NO,JP,C,3275911.7744102455
NO,JP,C,23917094.934607357
NO,JP,J,5642290.141054094
NO,JP,J,813494.0201220054
NO,JP,L,421844.08
NO,JP,R,3933092.5479450417
NO,JP,J,31915087.24236153
NO,JP,J,115071142.15611619
NO,JP,C,215025744.52580243
NO,JP,G,16706509.032359842
NO,JP,P,1361715.337342248
NO,JP,C,25012141.215893157
NO,JP,G,634124.9449125606
NO,JP,C,943578.7844309488
NO,JP,C,1509004.9622375066
NO,JP,C,7455421.881087363
NO,JP,C,301774.6453572654
NO,JP,C,2570996.1172665954
NO,JP,G,40685404.1932469
NO,JP,N,1718415.14028368
NO,JP,R,341935.16770927905
NO,JP,C,11751188.894103622
NO,JP,C,46015808.88691353
NO,JP,G,154473.8989472392
NO,JP,C,14146903.213124644
NO,JP,C,20940798.77337357
NO,JP,C,9088538.426178081
NO,JP,G,10044343.991514899
NO,JP,C,740224.9048288679
NO,JP,K,5679537.654209652
NO,JP,G,11280549.108206071
NO,JP,G,20874539.379054874
NO,JP,K,14106122.569886655
NO,JP,M,5754203.698208499
NO,JP,C,12932442.146648942
NO,JP,C,647760.8507578254
NO,JP,K,10740683.925563239
NO,JP,C,464243.2516844493
NO,JP,C,4493962.746662715
NO,JP,C,5084498.060082085
NO,JP,C,2900740.8514820337
NO,JP,C,927453.6656697947
NO,JP,C,4641356.246313415
NO,JP,C,15490399.266562589
NO,JP,C,3234018.782229142
NO,JP,C,10559237.412500001
NO,JP,C,6014177.713024234
NO,JP,G,11212038.000541406
NO,JP,C,15357229.025700174
NO,JP,C,20854235.407107268
NO,JP,C,15129447.047990188
NO,JP,C,90969043.13523975
NO,JP,C,2714548.67
NO,JP,C,6178955.42048961
NO,JP,C,8966229.424120652
NO,JP,G,12288970.512386061
NO,JP,C,140857748.2725
NO,JP,G,61216784.92444643
NO,JP,C,3131325.435
NO,JP,H,45986481.2825
NO,JP,C,21191257.71326448
NO,JP,M,4409460.943980768
NO,JP,N,2672679.0100000002
NO,JP,G,47749739.96814125
NO,JP,C,388195240.5365418
NO,JP,C,905498.4450865135
NO,JP,C,478979.9256455369
NO,JP,C,1805806.3730687997
NO,JP,C,8165092.814454942
NO,JP,C,3901883.374444878
NO,JP,G,2436423.5875416864
NO,JP,C,9178421.367909066
NO,JP,C,27595325.322112557
NO,JP,N,109379.69827212216
NO,JP,C,3418809.398598814
NO,JP,K,6129344.237886866
NO,JP,C,8157975.648749578
NO,JP,H,21202837.81103757
NO,JP,I,9786333.042565785
NO,JP,C,17103222.782857876
NO,JP,G,226524.78021223427
NO,JP,K,6967861.0619236585
NO,JP,K,8496350.350605484
NO,JP,G,4965777.899950167
NO,JP,K,9532431.859224383
NO,JP,C,32754442.47169333
NO,JP,K,783221.81
NO,JP,C,69923393.54097703
NO,JP,C,2969236.9471578505
NO,JP,K,870168.7497773982
NO,JP,J,4846072.484455164
NO,JP,C,14903074.400418378
NO,JP,S,361338.40624205023
NO,JP,I,982462.5352943016
NO,JP,G,13121115.825037377
NO,JP,G,33093020.089505434
NO,JP,C,11827723.719458207
NO,JP,K,1644424.8966471434
NO,JP,G,5676037.337636356
NO,JP,D,1090787.7564734141
NO,JP,K,215680.49608888626
NO,JP,K,5453451.257305862
NO,JP,C,28606296.54068721
NO,JP,H,8876489.183934083
NO,JP,N,942972.8719423008
NO,JP,C,14937546.506083503
NO,JP,C,8333776.605205419
NO,JP,C,54118.69959035277
NO,JP,J,6181512.4431176325
NO,JP,K,5702359.243891388
NO,JP,C,90296523.375
NO,JP,M,2251800.4846520657
NO,JP,M,1614274.3032435267
NO,JP,J,4439220.10744134
NO,JP,J,4000059.1041238713
NO,JP,F,29954977.623161215
NO,JP,C,1311589.5596692946
NO,JP,L,49089240.102580644
NO,JP,L,18966622.05995534
NO,JP,L,365524.4654684162
NO,JP,K,2096764.0382384658
NO,JP,C,13647381.906443408
NO,JP,C,1204655.9968835593
NO,JP,J,329958.9076523423
NO,JP,H,2451080.164108653
NO,JP,K,259743.99577264662
NO,JP,J,17679539.00155944
NO,JP,M,2281831.1409110306
NO,JP,K,40281581.31643109
NO,JP,C,3554152.2768471157
NO,JP,D,148324156.99645427
NO,JP,F,12204312.873045372
NO,JP,C,154511.38075398805
NO,JP,C,252767.5653303525
NO,JP,K,4163293.275148511
NO,JP,M,3273071.2958946135
NO,JP,C,376302029.8146616
NO,JP,K,5679040.006559203
NO,JP,K,1504091.5206551806
NO,JP,N,825412.8379141742
NO,JP,H,13694193.27075079
NO,JP,C,2830988.2162768543
NO,JP,M,247448.25568726627
NO,JP,C,23529918.8237085
NO,JP,J,1953074.5323616506
NO,JP,G,13209393.17478838
NO,JP,F,11509286.392577486
NO,JP,C,1400104.4924680942
NO,JP,J,437310.6359260797
NO,JP,H,20968139.19177254
NO,JP,C,4818706.345418954
NO,JP,H,3747629.7192441933
NO,JP,F,1289655.6035002328
NO,JP,C,2930907.809552293
NO,JP,G,8411748.759794101
NO,JP,C,8834956.248814601
NO,JP,C,24778003.967743304
NO,JP,F,32943042.09683591
NO,JP,C,5081852.553771436
NO,JP,J,705143.7610072958
NO,JP,C,47982.50680428428
NO,JP,C,175190483.37815395
NO,JP,C,11324644.904214388
NO,JP,G,615186.4728708185
NO,JP,C,18796605.592388142
NO,JP,J,4242515.279709663
NO,JP,N,37547847.17182765
NO,JP,K,83820.27483071829
NO,JP,C,5271719.979954408
NO,JP,C,906484.6107503414
NO,JP,N,82978207.15250416
NO,JP,M,561216.0715007221
NO,JP,F,10072497.142887628
NO,JP,C,5247357.61848357
NO,JP,G,1039886.9339380161
NO,JP,M,452671.459881041
NO,JP,C,115439.53426570295
NO,JP,L,6297703.856168345
NO,JP,C,10779745.163988829
NO,JP,C,3288510.9
NO,JP,C,14120561.2639786
NO,JP,I,4423594.1420333395
NO,JP,C,30761313.985383797
NO,JP,G,28540424.317361638
NO,JP,A,2396663.398420172
NO,JP,C,17018103.113665257
NO,JP,C,17609041.15753565
NO,JP,C,3774658.6255811835
NO,JP,K,6344096.911291752
NO,JP,G,69703581.55895506
NO,JP,C,8208186.076337532
NO,JP,R,3103352.973834654
NO,JP,G,5676474.517852783
NO,JP,C,18241713.914665904
NO,JP,G,10223942.63186788
NO,JP,G,78347343.7693325
NO,JP,G,10228729.13984392
NO,JP,A,3072760.468241937
NO,JP,C,775825.4817030573
NO,JP,G,1704236.9283073354
NO,JP,C,15563128.18741411
NO,JP,C,10923634.688099887
NO,JP,C,30968874.016791932
NO,JP,C,15110452.679724062
NO,JP,C,9271821.652006513
NO,JP,L,1912194.6221444465
NO,JP,C,6188764.4108096035
NO,JP,F,3206124.0991448783
NO,JP,C,8431328.522697449
NO,JP,C,4119258.510010948
NO,JP,C,25943168.56289244
NO,JP,F,184245691.4532657
NO,JP,G,949445.8631275875
NO,JP,H,11465401.95159632
NO,JP,C,73387081.54676771
NO,JP,L,338250.82404087955
NO,JP,C,1445926.7212559634
NO,JP,H,5794020.746204495
NO,JP,C,1169534.2150267554
NO,JP,C,16536401.93154252
NO,JP,C,565087.0552518606
NO,JP,C,952866.4758635104
NO,JP,C,2955580.6853833096
NO,JP,C,89031332.75298718
NO,JP,H,21808330.456558317
NO,JP,G,452255.2682284355
NO,JP,C,48362326.288946085
NO,JP,C,33388166.447941158
NO,JP,C,1411843.5699564468
NO,JP,C,7440149.8591690445
NO,JP,C,11818827.784873838
NO,JP,F,385784.9257770347
NO,JP,C,9045917.4
NO,JP,G,2527953.101902023
NO,JP,C,23983327.47181697
NO,JP,G,15013640.731068738
NO,JP,G,75519282.84316912
NO,JP,G,5815495.743087028
NO,JP,C,4349893.964429647
NO,JP,K,6537970.891483024
NO,JP,E,2836520.7670154595
NO,JP,F,17966080.40497561
NO,JP,G,325954202.9964207
NO,JP,C,9416167.684100505
NO,JP,K,872357.0363106596
NO,JP,C,33217093.480147958
NO,JP,J,414204.3780814111
NO,JP,J,3747863.4434433854
NO,JP,C,11282863.36881872
NO,JP,C,10700691.802202897
NO,JP,C,6234806.325703412
NO,JP,C,78620086.177349
NO,JP,C,15343261.918136142
NO,JP,C,297670.5199310373
NO,JP,F,806171.3625301354
NO,JP,P,1854180.3433895088
NO,JP,K,7805389.75994314
NO,JP,F,24330253.49936399
NO,JP,H,56249231.937353
NO,JP,D,6431129.097853059
NO,JP,C,8043591.45671586
NO,JP,G,16057448.623035818
NO,JP,K,4748924.922203753
NO,JP,K,6868126.065917026
NO,JP,C,12599630.543064317
NO,JP,C,2063137.1428694366
NO,JP,C,805427.9802758362
NO,JP,F,16706392.666091995
NO,JP,C,216090647.92274404
NO,JP,K,5440245.370127025
NO,JP,H,120954263.2548239
NO,JP,C,8253697.570327452
NO,JP,G,6000257.796061966
NO,JP,C,21524193.234057162
NO,JP,C,4781095.4407247435
NO,JP,C,2049409.0658281206
NO,JP,C,29223004.245127596
NO,JP,C,729150.0437022258
NO,JP,K,43699193.53644821
NO,JP,F,1071302.1539610412
NO,JP,H,3962751.5871824315
NO,JP,C,493067.4048992217
NO,JP,H,511684.11430403235
NO,JP,K,2391497.287645154
NO,JP,C,5485333.472727025
NO,JP,C,4319615.522372096
NO,JP,K,1219759.1440688719
NO,JP,F,2372692.646781978
NO,JP,J,455720.7208814585
NO,JP,J,20321499.76977907
NO,JP,G,0.0
NO,JP,L,2630038.546187759
NO,JP,K,11036584.434964573
NO,JP,K,350564.21953016997
NO,JP,G,1353456.5454661548
NO,JP,C,494661.3267928183
NO,JP,R,2025192.4025094437
NO,JP,C,25187270.104522057
NO,JP,G,5468048.652080723
NO,JP,H,10213253.18944118
NO,JP,C,2040987.1396233055
NO,JP,F,6418235.127116447
NO,JP,J,8845523.01224134
NO,JP,C,193347229.01237154
NO,JP,F,63013424.280728415
NO,JP,C,138488328.7004683
NO,JP,C,11935378.182451587
NO,JP,J,20999375.385672998
NO,JP,N,1961518.6746602596
NO,JP,B,71653512.53923766
NO,JP,K,102223.88535693884
NO,JP,F,125693022.55819178
NO,JP,G,815354.8220992882
NO,JP,G,2072202.877571553
NO,JP,C,87524874.15390179
NO,JP,C,4631024.15
NO,JP,H,8778823.93177799
NO,JP,K,20445543.124080215
NO,JP,H,32044903.127663247
NO,JP,J,20575990.542258024
NO,JP,C,31615076.254060533
NO,JP,C,19575448.424018893
NO,JP,C,9194958.01
NO,JP,J,4765141.864015632
NO,JP,J,374376.7390009844
NO,JP,C,19294043.685000002
NO,JP,C,1267908.977693374
NO,JP,H,8166744.568620861
NO,JP,J,1028725.386511668
NO,JP,H,26943972.062896203
NO,JP,C,7909322.678524258
NO,JP,Q,8507156.363810983
NO,JP,L,2791282.6358353845
NO,JP,J,628666.0435721145
NO,JP,J,465236.2749102593
NO,JP,O,18949580.906214096
NO,JP,C,9477447.8690737
NO,JP,F,11849735.367311204
NO,JP,G,7063111.464312115
NO,JP,C,21378016.50182319
NO,JP,C,1347298.5265813824
NO,JP,K,149419.0142602247
NO,JP,C,33704342.77663312
NO,JP,C,24532382.41867146
NO,JP,C,10178729.025230763
NO,JP,G,1126063.081013322
NO,JP,C,5233114.276474801
NO,JP,C,27898100.64433651
NO,JP,H,1554395.43
NO,JP,J,1655233.7037449884
NO,JP,C,3394618.500286131
NO,JP,C,7095250.387947757
NO,JP,C,15373387.29219277
NO,JP,C,14958791.382500002
NO,JP,I,827842.96772452
NO,JP,C,6728186.227201958
NO,JP,C,9249393.730436154
NO,JP,C,56871.81225988266
NO,JP,C,2573015.7558641806
NO,JP,F,6198997.508310926
NO,JP,K,7526811.870288621
NO,JP,F,17696029.34
